month	gap_months	min_hamming	variant_size
24282	3	1	41
24282	3	2	35
24282	3	3	31
24282	3	3	36
24282	3	3	41
24282	3	3	41
24282	3	4	38
24282	3	2	40
24282	3	2	41
24282	3	3	39
24282	3	3	38
24282	3	2	40
24282	3	4	41
24282	3	2	37
24282	3	2	40
24282	3	2	37
24282	3	2	40
24282	3	2	32
24282	3	2	38
24282	3	2	39
24282	3	3	43
24282	3	7	30
24282	3	4	39
24282	3	2	40
24282	3	2	36
24282	3	2	42
24282	3	3	41
24282	3	1	38
24282	3	1	39
24282	3	3	39
24282	3	2	41
24282	3	3	40
24282	3	3	37
24282	3	3	39
24282	3	2	40
24282	3	1	38
24282	3	1	39
24282	3	3	41
24282	3	4	33
24282	3	3	27
24282	3	1	41
24282	3	1	36
24282	3	2	36
24282	3	3	42
24282	3	2	39
24282	3	2	40
24282	3	1	39
24282	3	2	38
24282	3	6	34
24282	3	2	39
24282	3	3	35
24282	3	2	33
24282	3	3	38
24282	3	5	35
24282	3	3	39
24282	3	3	33
24282	3	6	42
24282	3	1	38
24282	3	2	38
24282	3	4	42
24282	3	1	41
24282	3	1	35
24282	3	2	41
24282	3	2	32
24282	3	2	38
24282	3	6	41
24282	3	3	40
24282	3	3	38
24282	3	3	33
24282	3	3	42
24282	3	2	40
24282	3	3	38
24282	3	5	41
24282	3	3	38
24282	3	1	37
24282	3	8	40
24282	3	3	41
24282	3	1	39
24282	3	2	39
24282	3	2	38
24282	3	2	41
24282	3	2	40
24282	3	2	38
24282	3	1	40
24282	3	2	39
24282	3	2	41
24282	3	2	40
24282	3	1	38
24282	3	2	40
24282	3	4	43
24282	3	4	42
24282	3	2	38
24282	3	3	41
24282	3	1	38
24282	3	4	42
24282	3	2	40
24282	3	3	38
24282	3	2	40
24282	3	2	39
24282	3	4	43
24282	3	1	40
24282	3	2	38
24282	3	1	36
24282	3	3	29
24282	3	3	42
24282	3	2	40
24282	3	3	41
24282	3	2	41
24282	3	3	40
24282	3	3	40
24282	3	2	37
24282	3	4	38
24282	3	2	40
24282	3	3	40
24282	3	1	38
24282	3	3	37
24282	3	3	41
24282	3	2	39
24282	3	3	39
24282	3	3	39
24282	3	2	38
24282	3	5	35
24282	3	1	38
24282	3	3	35
24282	3	3	41
24282	3	2	40
24282	3	3	41
24282	3	3	39
24282	3	2	29
24282	3	1	31
24282	3	2	33
24282	3	1	39
24282	3	4	36
24282	3	2	40
24282	3	1	34
24282	3	5	31
24282	3	1	41
24282	3	2	38
24282	3	2	39
24282	3	1	38
24282	3	1	42
24282	3	2	41
24282	3	2	40
24282	3	3	41
24282	3	3	36
24282	3	3	38
24282	3	2	39
24282	3	3	42
24282	3	2	43
24282	3	6	34
24282	3	2	40
24282	3	2	37
24282	3	2	40
24282	3	3	39
24282	3	2	41
24282	3	2	39
24282	3	2	42
24282	3	1	35
24282	3	5	38
24282	3	1	37
24282	3	5	43
24282	3	1	41
24282	3	2	39
24282	3	2	40
24282	3	5	41
24282	3	2	39
24282	3	2	38
24282	3	1	37
24282	3	3	39
24282	3	4	38
24282	3	2	38
24282	3	5	38
24282	3	3	40
24282	3	2	34
24282	3	3	40
24282	3	1	40
24282	3	8	30
24282	3	3	39
24282	3	2	35
24282	3	1	39
24282	3	2	39
24282	3	1	37
24282	3	2	43
24282	3	2	40
24282	3	2	39
24282	3	2	38
24282	3	3	39
24282	3	3	41
24282	3	3	39
24282	3	2	38
24282	3	3	40
24282	3	2	40
24282	3	6	33
24282	3	2	35
24282	3	2	34
24282	3	2	43
24282	3	2	40
24282	3	3	37
24282	3	2	35
24282	3	2	41
24282	3	1	39
24282	3	2	39
24282	3	3	36
24282	3	2	39
24282	3	3	37
24282	3	3	30
24282	3	2	41
24282	3	2	40
24282	3	1	41
24282	3	1	39
24282	3	2	40
24282	3	4	29
24282	3	3	39
24282	3	2	39
24282	3	2	40
24282	3	2	41
24282	3	2	39
24282	3	3	37
24282	3	2	41
24282	3	3	26
24282	3	3	39
24282	3	3	34
24282	3	6	42
24282	3	3	36
24282	3	1	40
24282	3	1	39
24282	3	2	41
24282	3	3	38
24282	3	2	39
24282	3	3	40
24282	3	2	39
24282	3	2	35
24282	3	2	32
24282	3	4	40
24282	3	2	39
24282	3	6	28
24282	3	2	40
24282	3	2	40
24282	3	2	38
24282	3	1	41
24282	3	4	33
24282	3	2	40
24282	3	3	41
24282	3	3	38
24282	3	3	38
24282	3	3	40
24282	3	3	40
24282	3	2	40
24282	3	3	41
24282	3	1	40
24282	3	2	31
24282	3	3	39
24282	3	3	39
24282	3	3	32
24282	3	2	39
24282	3	2	39
24282	3	3	37
24282	3	1	39
24282	3	3	39
24282	3	1	35
24282	3	2	39
24282	3	3	35
24282	3	2	41
24282	3	2	39
24282	3	3	37
24282	3	3	38
24282	3	2	39
24282	3	2	40
24282	3	5	34
24282	3	5	37
24282	3	3	43
24282	3	2	39
24282	3	3	31
24282	3	2	40
24282	3	2	37
24282	3	2	37
24282	3	4	39
24282	3	3	42
24282	3	3	38
24282	3	2	40
24282	3	2	40
24282	3	2	39
24282	3	5	38
24282	3	2	40
24282	3	3	40
24282	3	3	38
24282	3	2	40
24282	3	2	40
24282	3	1	33
24282	3	1	38
24282	3	5	41
24282	3	2	40
24282	3	4	42
24282	3	2	28
24282	3	2	40
24282	3	2	41
24282	3	3	39
24282	3	3	42
24282	3	1	41
24282	3	1	36
24282	3	3	40
24282	3	2	38
24282	3	2	40
24282	3	2	32
24282	3	1	38
24282	3	1	31
24282	3	3	41
24282	3	2	41
24282	3	2	39
24282	3	4	37
24282	3	1	38
24282	3	3	41
24282	3	1	33
24282	3	3	41
24282	3	5	40
24282	3	4	36
24282	3	2	40
24282	3	1	38
24282	3	2	40
24282	3	3	38
24282	3	2	41
24282	3	3	41
24282	3	2	39
24282	3	3	41
24282	3	6	32
24282	3	2	40
24282	3	5	38
24282	3	2	34
24282	3	2	35
24282	3	2	39
24282	3	2	39
24282	3	1	39
24282	3	7	30
24282	3	1	41
24282	3	3	37
24282	3	1	40
24282	3	1	37
24282	3	5	40
24282	3	1	40
24282	3	4	40
24282	3	2	39
24282	3	3	39
24282	3	2	35
24282	3	2	38
24282	3	3	39
24282	3	3	34
24282	3	3	42
24282	3	9	28
24282	3	2	39
24282	3	4	37
24282	3	4	38
24282	3	1	36
24282	3	2	40
24282	3	2	37
24282	3	1	41
24282	3	4	31
24282	3	2	42
24282	3	2	41
24282	3	2	34
24282	3	3	40
24282	3	1	37
24282	3	1	41
24282	3	2	40
24282	3	3	41
24282	3	1	40
24282	3	3	29
24282	3	2	36
24282	3	3	40
24282	3	1	40
24282	3	3	41
24282	3	1	32
24282	3	2	41
24282	3	4	39
24282	3	3	38
24282	3	2	41
24282	3	3	38
24282	3	3	35
24282	3	3	36
24282	3	2	40
24282	3	1	41
24282	3	2	40
24282	3	4	38
24282	3	3	40
24282	3	4	40
24282	3	3	32
24282	3	2	42
24282	3	2	40
24282	3	4	39
24282	3	2	39
24282	3	2	39
24282	3	1	38
24282	3	3	37
24282	3	2	37
24282	3	2	41
24282	3	3	40
24282	3	2	36
24282	3	2	35
24282	3	3	43
24282	3	3	41
24282	3	3	42
24282	3	4	34
24282	3	1	41
24282	3	4	33
24282	3	4	40
24282	3	1	39
24282	3	2	34
24282	3	1	34
24282	3	2	39
24282	3	2	39
24282	3	1	42
24282	3	6	31
24282	3	2	41
24282	3	2	40
24282	3	2	38
24282	3	3	39
24282	3	2	37
24282	3	2	41
24282	3	1	38
24282	3	2	38
24282	3	2	39
24282	3	3	38
24282	3	1	38
24282	3	3	37
24282	3	2	40
24282	3	3	36
24282	3	3	41
24282	3	2	39
24282	3	4	27
24282	3	2	41
24282	3	2	40
24282	3	2	40
24282	3	1	39
24282	3	3	40
24282	3	4	29
24282	3	3	39
24282	3	3	37
24282	3	3	37
24282	3	4	41
24282	3	3	41
24282	3	2	40
24282	3	2	39
24282	3	3	39
24282	3	2	34
24282	3	3	39
24282	3	3	41
24282	3	6	44
24282	3	3	36
24282	3	3	41
24282	3	3	35
24282	3	2	40
24282	3	3	37
24282	3	2	40
24282	3	5	41
24282	3	3	40
24282	3	1	39
24282	3	2	40
24282	3	3	41
24282	3	2	42
24282	3	3	37
24282	3	3	37
24282	3	2	38
24282	3	3	42
24282	3	2	39
24282	3	2	40
24282	3	3	39
24282	3	2	42
24282	3	2	36
24282	3	2	41
24282	3	3	40
24282	3	2	39
24282	3	3	40
24282	3	2	39
24282	3	2	40
24282	3	1	37
24282	3	3	33
24282	3	2	40
24282	3	2	41
24282	3	2	38
24282	3	1	40
24282	3	2	37
24282	3	1	37
24282	3	3	38
24282	3	2	37
24282	3	5	30
24282	3	2	42
24282	3	2	40
24282	3	3	21
24282	3	1	32
24282	3	4	40
24282	3	1	35
24282	3	3	40
24282	3	5	41
24282	3	3	40
24282	3	2	40
24282	3	2	36
24282	3	2	40
24282	3	2	39
24282	3	3	40
24282	3	1	39
24282	3	1	39
24282	3	4	42
24282	3	5	39
24282	3	2	38
24282	3	1	39
24282	3	3	39
24282	3	4	39
24282	3	2	39
24282	3	3	38
24282	3	2	42
24282	3	3	41
24282	3	3	40
24282	3	2	39
24282	3	2	38
24282	3	3	40
24282	3	8	36
24282	3	2	40
24282	3	3	37
24282	3	2	38
24282	3	5	22
24282	3	5	34
24282	3	4	39
24282	3	1	35
24282	3	1	41
24282	3	3	40
24282	3	2	41
24282	3	1	35
24282	3	4	31
24282	3	1	40
24282	3	2	40
24282	3	3	36
24282	3	4	37
24282	3	2	42
24282	3	1	34
24282	3	1	34
24282	3	2	41
24282	3	2	40
24282	3	2	36
24282	3	3	37
24282	3	3	36
24282	3	4	34
24282	3	3	41
24282	3	1	41
24282	3	1	41
24282	3	3	38
24282	3	2	41
24282	3	2	32
24282	3	2	40
24282	3	2	40
24282	3	2	32
24282	3	2	37
24282	3	1	41
24282	3	2	40
24282	3	2	39
24282	3	2	40
24282	3	2	36
24282	3	3	42
24282	3	3	35
24282	3	2	41
24282	3	2	40
24282	3	2	39
24282	3	3	41
24282	3	3	37
24282	3	3	38
24282	3	1	38
24282	3	2	37
24282	3	7	28
24282	3	2	41
24282	3	1	35
24282	3	4	37
24282	3	4	36
24282	3	1	41
24282	3	3	39
24282	3	2	39
24282	3	3	36
24282	3	3	39
24282	3	2	40
24282	3	2	41
24282	3	2	38
24282	3	4	40
24282	3	2	38
24282	3	2	40
24282	3	5	35
24282	3	2	37
24282	3	1	31
24282	3	3	40
24282	3	2	42
24282	3	1	40
24282	3	2	41
24282	3	8	23
24282	3	2	40
24282	3	2	39
24282	3	1	40
24282	3	1	39
24282	3	2	36
24282	3	3	40
24282	3	2	34
24282	3	3	38
24282	3	3	36
24282	3	1	40
24282	3	6	41
24282	3	3	41
24282	3	2	34
24282	3	2	40
24282	3	2	40
24282	3	2	39
24282	3	2	39
24282	3	3	41
24282	3	2	36
24282	3	2	40
24282	3	3	36
24282	3	3	41
24282	3	2	39
24282	3	2	38
24282	3	2	40
24282	3	3	39
24282	3	1	39
24282	3	3	37
24282	3	4	40
24282	3	1	39
24282	3	1	39
24282	3	3	38
24282	3	3	40
24282	3	2	36
24282	3	2	39
24282	3	2	38
24282	3	4	39
24282	3	2	42
24282	3	2	41
24282	3	4	28
24282	3	2	40
24282	3	2	32
24282	3	2	41
24282	3	1	34
24282	3	2	41
24282	3	3	40
24282	3	5	39
24282	3	4	42
24282	3	1	40
24282	3	3	36
24282	3	3	30
24282	3	3	41
24282	3	2	38
24282	3	3	38
24282	3	2	38
24282	3	3	36
24282	3	3	36
24282	3	2	40
24282	3	4	36
24282	3	3	35
24282	3	4	37
24282	3	5	39
24282	3	2	38
24282	3	3	42
24282	3	3	39
24282	3	5	41
24282	3	2	37
24282	3	2	39
24282	3	2	38
24282	3	2	35
24282	3	2	36
24282	3	2	39
24282	3	2	38
24282	3	2	37
24282	3	4	43
24282	3	2	39
24282	3	1	37
24282	3	2	37
24282	3	3	37
24282	3	1	33
24282	3	2	41
24282	3	2	40
24282	3	7	43
24282	3	2	39
24282	3	4	41
24282	3	1	39
24282	3	3	38
24282	3	4	41
24282	3	1	37
24282	3	2	41
24282	3	2	40
24282	3	3	33
24282	3	1	34
24282	3	2	41
24282	3	1	41
24282	3	4	39
24282	3	3	39
24282	3	2	40
24282	3	2	38
24282	3	2	40
24282	3	3	41
24282	3	4	40
24282	3	1	39
24282	3	2	41
24282	3	2	40
24282	3	4	28
24282	3	2	41
24282	3	3	41
24282	3	6	36
24282	3	2	41
24282	3	2	41
24282	3	2	41
24282	3	2	40
24282	3	3	39
24282	3	2	35
24282	3	2	41
24282	3	4	43
24282	3	2	41
24282	3	4	37
24282	3	6	39
24282	3	2	40
24282	3	3	38
24282	3	2	35
24282	3	3	34
24282	3	2	41
24282	3	2	34
24282	3	2	39
24282	3	4	40
24282	3	3	39
24282	3	1	40
24282	3	4	32
24282	3	3	39
24282	3	3	39
24282	3	3	41
24282	3	2	35
24282	3	3	39
24282	3	1	41
24282	3	2	40
24282	3	2	40
24282	3	2	41
24282	3	2	40
24282	3	1	39
24282	3	3	30
24282	3	2	35
24282	3	2	40
24282	3	3	38
24282	3	2	39
24282	3	4	34
24282	3	5	35
24282	3	4	39
24282	3	2	35
24282	3	2	38
24282	3	1	41
24282	3	3	37
24282	3	2	37
24282	3	3	38
24282	3	6	37
24282	3	1	38
24282	3	2	39
24282	3	4	41
24282	3	2	40
24282	3	1	35
24282	3	2	40
24282	3	2	41
24282	3	1	33
24282	3	4	35
24282	3	3	38
24282	3	2	38
24282	3	2	39
24282	3	2	40
24282	3	2	41
24282	3	2	36
24282	3	2	42
24282	3	2	40
24282	3	2	40
24282	3	3	41
24282	3	1	39
24282	3	2	40
24282	3	4	35
24282	3	3	41
24282	3	2	38
24282	3	4	29
24282	3	2	34
24282	3	1	40
24282	3	2	40
24282	3	3	41
24282	3	2	41
24282	3	3	40
24282	3	3	37
24282	3	2	39
24282	3	1	41
24282	3	6	36
24282	3	5	42
24282	3	2	40
24282	3	1	42
24282	3	3	40
24282	3	3	37
24282	3	2	40
24282	3	6	37
24282	3	2	34
24282	3	2	38
24282	3	2	39
24282	3	2	41
24282	3	1	39
24282	3	3	39
24282	3	3	37
24282	3	1	41
24282	3	2	41
24282	3	3	41
24282	3	1	35
24282	3	2	41
24282	3	3	37
24282	3	1	37
24282	3	1	40
24282	3	2	41
24282	3	3	40
24282	3	2	41
24282	3	3	39
24282	3	2	39
24282	3	1	33
24282	3	2	41
24282	3	4	36
24282	3	3	41
24282	3	2	35
24282	3	2	29
24282	3	2	41
24282	3	2	40
24282	3	4	41
24282	3	2	41
24282	3	1	39
24282	3	1	37
24282	3	2	36
24282	3	1	40
24282	3	1	38
24282	3	2	37
24282	3	5	36
24282	3	4	42
24282	3	2	40
24282	3	4	42
24282	3	2	36
24282	3	2	33
24282	3	1	37
24282	3	2	40
24282	3	1	39
24282	3	4	39
24282	3	4	26
24282	3	3	40
24282	3	3	38
24282	3	5	28
24282	3	1	38
24282	3	1	36
24282	3	3	41
24282	3	9	39
24282	3	4	43
24282	3	2	41
24282	3	2	39
24282	3	3	44
24282	3	2	36
24282	3	1	39
24282	3	9	34
24282	3	2	42
24282	3	1	32
24282	3	3	39
24282	3	1	39
24282	3	2	39
24282	3	2	39
24282	3	2	41
24282	3	9	28
24282	3	1	36
24282	3	3	37
24282	3	3	39
24282	3	2	40
24282	3	2	40
24282	3	2	38
24282	3	2	38
24282	3	3	40
24282	3	2	36
24282	3	2	41
24282	3	2	41
24282	3	2	40
24282	3	1	36
24282	3	1	39
24282	3	2	39
24282	3	3	32
24282	3	2	39
24282	3	3	38
24282	3	2	38
24282	3	2	41
24282	3	2	40
24282	3	2	39
24282	3	3	40
24282	3	5	33
24282	3	2	31
24282	3	6	41
24282	3	8	21
24282	3	3	41
24282	3	1	38
24282	3	2	38
24282	3	2	40
24282	3	4	38
24282	3	2	37
24282	3	1	41
24282	3	3	40
24282	3	6	34
24282	3	2	40
24282	3	2	40
24282	3	2	39
24282	3	3	41
24282	3	2	40
24282	3	1	41
24282	3	2	40
24282	3	2	27
24282	3	2	39
24282	3	3	35
24282	3	1	39
24282	3	2	40
24282	3	1	38
24282	3	3	40
24282	3	27	38
24282	3	1	40
24282	3	3	39
24282	3	2	35
24282	3	5	25
24282	3	2	38
24282	3	2	40
24282	3	2	40
24282	3	4	29
24282	3	2	43
24282	3	5	38
24282	3	1	41
24282	3	2	39
24282	3	2	39
24282	3	2	39
24282	3	2	39
24282	3	2	37
24282	3	2	41
24282	3	1	36
24282	3	2	40
24282	3	3	20
24282	3	2	39
24282	3	1	41
24282	3	4	40
24282	3	4	43
24282	3	2	39
24282	3	2	40
24282	3	4	37
24282	3	2	36
24282	3	1	39
24282	3	1	40
24282	3	4	38
24282	3	2	40
24282	3	2	38
24282	3	2	41
24282	3	3	38
24282	3	1	32
24282	3	2	39
24282	3	2	38
24282	3	2	37
24282	3	3	33
24282	3	2	39
24282	3	2	40
24282	3	2	41
24282	3	2	41
24282	3	4	43
24282	3	2	40
24282	3	2	39
24282	3	2	39
24282	3	2	40
24282	3	3	40
24282	3	2	40
24282	3	4	36
24282	3	2	38
24282	3	2	40
24282	3	2	32
24282	3	2	41
24282	3	2	40
24282	3	2	40
24282	3	4	39
24282	3	2	31
24282	3	2	41
24282	3	2	41
24282	3	2	41
24282	3	3	40
24282	3	2	38
24282	3	2	40
24282	3	3	35
24282	3	3	40
24282	3	2	39
24282	3	2	38
24282	3	1	40
24282	3	3	38
24282	3	2	40
24282	3	1	33
24282	3	1	32
24282	3	2	38
24282	3	4	40
24282	3	2	41
24282	3	2	38
24282	3	1	39
24282	3	2	40
24282	3	1	40
24282	3	2	41
24282	3	5	32
24282	3	2	39
24282	3	2	39
24282	3	8	43
24282	3	4	36
24282	3	2	41
24282	3	1	39
24282	3	2	41
24282	3	1	38
24282	3	2	32
24282	3	5	42
24282	3	2	38
24282	3	2	41
24282	3	2	40
24282	3	2	32
24282	3	4	40
24282	3	3	34
24282	3	3	35
24282	3	2	38
24282	3	2	40
24282	3	2	35
24282	3	2	41
24282	3	3	37
24282	3	4	40
24282	3	2	41
24282	3	3	39
24282	3	3	42
24282	3	1	40
24282	3	1	39
24282	3	4	40
24282	3	2	35
24282	3	2	40
24282	3	2	42
24282	3	3	37
24282	3	2	41
24282	3	3	42
24282	3	1	41
24282	3	2	33
24282	3	2	37
24282	3	2	40
24282	3	2	39
24282	3	3	41
24282	3	2	41
24282	3	1	36
24282	3	3	41
24282	3	1	31
24282	3	3	40
24282	3	3	32
24282	3	1	41
24282	3	3	40
24282	3	3	40
24282	3	2	41
24282	3	3	33
24282	3	2	38
24282	3	1	41
24282	3	2	40
24282	3	2	41
24282	3	2	41
24282	3	2	38
24282	3	2	35
24282	3	1	41
24282	3	2	41
24282	3	2	38
24282	3	4	42
24282	3	2	39
24282	3	5	34
24282	3	3	42
24282	3	2	41
24282	4	3	39
24282	4	6	39
24282	4	3	40
24282	4	2	36
24282	4	1	39
24282	4	2	35
24282	4	2	40
24282	4	1	41
24282	4	3	40
24282	4	1	29
24282	4	2	37
24282	4	2	39
24282	4	2	41
24282	4	2	40
24282	4	1	40
24282	4	2	37
24282	4	1	38
24282	4	2	32
24282	4	1	31
24282	4	4	39
24282	4	2	40
24282	4	4	42
24282	4	2	39
24282	4	2	40
24282	4	3	40
24282	4	4	40
24282	4	7	36
24282	4	4	33
24282	4	3	41
24282	4	3	38
24282	4	2	42
24282	4	2	36
24282	4	3	40
24282	4	3	41
24282	4	2	40
24282	4	4	40
24282	4	2	40
24282	4	3	37
24282	4	3	41
24282	4	1	33
24282	4	1	42
24282	4	3	39
24282	4	1	39
24282	4	4	41
24282	4	2	40
24282	4	4	37
24282	4	3	39
24282	4	5	41
24282	4	1	38
24282	4	2	37
24282	4	1	32
24282	4	2	39
24282	4	5	30
24282	4	2	41
24282	4	4	33
24282	4	4	42
24282	4	4	42
24282	4	1	38
24282	4	3	40
24282	4	2	38
24282	4	1	40
24282	4	4	35
24282	4	3	38
24282	4	2	36
24282	4	4	39
24282	4	1	36
24282	4	3	41
24282	4	3	41
24282	4	3	38
24282	4	4	37
24282	4	5	39
24282	4	8	42
24282	4	3	41
24282	4	3	39
24282	4	4	37
24282	4	1	39
24282	4	1	39
24282	4	2	38
24282	4	2	40
24282	4	1	35
24282	4	2	39
24282	4	1	39
24282	4	3	37
24282	4	2	37
24282	4	5	37
24282	4	3	39
24282	4	3	38
24282	4	3	32
24282	4	3	41
24282	4	2	39
24282	4	3	39
24282	4	4	41
24282	4	2	38
24282	4	4	31
24282	4	2	39
24282	4	4	39
24282	4	2	40
24282	4	5	42
24282	4	2	40
24282	4	3	41
24282	4	3	38
24282	4	4	42
24282	4	3	38
24282	4	2	41
24282	4	8	34
24282	4	3	38
24282	4	2	40
24282	4	4	39
24282	4	1	28
24282	4	2	40
24282	4	3	41
24282	4	4	41
24282	4	3	40
24282	4	3	36
24282	4	3	31
24282	4	2	40
24282	4	4	39
24282	4	2	37
24282	4	2	40
24282	4	1	41
24282	4	3	32
24282	4	2	38
24282	4	4	41
24282	4	3	38
24282	4	2	41
24282	4	5	32
24282	4	2	37
24282	4	3	41
24282	4	2	39
24282	4	4	42
24282	4	4	40
24282	4	4	41
24282	4	2	39
24282	4	5	42
24282	4	2	40
24282	4	2	40
24282	4	4	42
24282	4	2	41
24282	4	3	37
24282	4	1	38
24282	4	6	34
24282	4	3	41
24282	4	4	34
24282	4	2	38
24282	4	3	36
24282	4	3	38
24282	4	3	40
24282	4	3	38
24282	4	4	37
24282	4	2	37
24282	4	5	33
24282	4	4	33
24282	4	3	39
24282	4	4	40
24282	4	2	38
24282	4	2	40
24282	4	8	41
24282	4	2	37
24282	4	2	38
24282	4	3	41
24282	4	3	38
24282	4	3	40
24282	4	4	40
24282	4	5	40
24282	4	3	38
24282	4	4	34
24282	4	3	38
24282	4	2	40
24282	4	29	49
24282	4	1	40
24282	4	4	34
24282	4	3	32
24282	4	4	40
24282	4	5	32
24282	4	3	41
24282	4	2	33
24282	4	4	42
24282	4	3	38
24282	4	2	40
24282	4	3	35
24282	4	2	42
24282	4	8	41
24282	4	2	34
24282	4	2	38
24282	4	3	38
24282	4	3	36
24282	4	3	40
24282	4	4	40
24282	4	3	37
24282	4	2	40
24282	4	2	35
24282	4	3	40
24282	4	4	37
24282	4	2	40
24282	4	2	33
24282	4	2	41
24282	4	2	37
24282	4	3	41
24282	4	3	33
24282	4	2	37
24282	4	3	41
24282	4	3	41
24282	4	2	35
24282	4	3	41
24282	4	5	41
24282	4	1	36
24282	4	3	36
24282	4	2	39
24282	4	1	41
24282	4	2	41
24282	4	4	37
24282	4	3	38
24282	4	2	41
24282	4	2	40
24282	4	1	40
24282	4	1	40
24282	4	3	40
24282	4	2	33
24282	4	1	38
24282	4	2	41
24282	4	2	39
24282	4	2	37
24282	4	2	39
24282	4	2	40
24282	4	6	40
24282	4	3	39
24282	4	2	39
24282	4	4	39
24282	4	5	41
24282	4	5	32
24282	4	1	41
24282	4	3	41
24282	4	3	38
24282	4	3	38
24282	4	3	39
24282	4	1	32
24282	4	2	39
24282	4	3	40
24282	4	3	39
24282	4	3	37
24282	4	2	37
24282	4	2	40
24282	4	3	40
24282	4	4	42
24282	4	3	39
24282	4	2	42
24282	4	3	40
24282	4	3	43
24282	4	2	40
24282	4	4	40
24282	4	2	39
24282	4	3	41
24282	4	5	38
24282	4	2	40
24282	4	9	40
24282	4	3	38
24282	4	2	37
24282	4	3	41
24282	4	3	37
24282	4	2	33
24282	4	5	43
24282	4	2	37
24282	4	1	38
24282	4	2	39
24282	4	3	41
24282	4	4	39
24282	4	2	36
24282	4	1	37
24282	4	4	40
24282	4	4	37
24282	4	1	38
24282	4	3	39
24282	4	3	39
24282	4	4	40
24282	4	1	40
24282	4	3	41
24282	4	3	42
24282	4	4	39
24282	4	1	40
24282	4	2	39
24282	4	2	34
24282	4	3	35
24282	4	3	41
24282	4	2	6
24282	4	3	41
24282	4	4	42
24282	4	3	38
24282	4	3	41
24282	4	4	39
24282	4	10	36
24282	4	2	40
24282	4	2	41
24282	4	1	39
24282	4	3	36
24282	4	1	39
24282	4	7	42
24282	4	2	38
24282	4	2	35
24282	4	4	40
24282	4	1	39
24282	4	2	32
24282	4	4	41
24282	4	2	40
24282	4	1	38
24282	4	2	40
24282	4	3	38
24282	4	4	40
24282	4	3	32
24282	4	2	35
24282	4	2	32
24282	4	2	40
24282	4	3	38
24282	4	4	38
24282	4	2	41
24282	4	3	40
24282	4	5	32
24282	4	2	42
24282	4	1	36
24282	4	3	39
24282	4	3	35
24282	4	2	40
24282	4	4	42
24282	4	2	32
24282	4	4	42
24282	4	1	39
24282	4	2	40
24282	4	2	30
24282	4	3	30
24282	4	2	37
24282	4	1	40
24282	4	2	40
24282	4	2	33
24282	4	2	19
24282	4	2	41
24282	4	2	40
24282	4	2	41
24282	4	2	40
24282	4	4	40
24282	4	1	39
24282	4	3	38
24282	4	2	40
24282	4	3	35
24282	4	2	36
24282	4	4	42
24282	4	2	40
24282	4	3	31
24282	4	3	37
24282	4	6	38
24282	4	3	38
24282	4	1	41
24282	4	3	38
24282	4	5	40
24282	4	2	38
24282	4	2	38
24282	4	2	40
24282	4	2	38
24282	4	3	42
24282	4	3	39
24282	4	3	37
24282	4	3	41
24282	4	3	40
24282	4	3	41
24282	4	3	29
24282	4	2	39
24282	4	3	33
24282	4	2	41
24282	4	2	40
24282	4	1	38
24282	4	3	41
24282	4	2	41
24282	4	2	38
24282	4	3	36
24282	4	1	41
24282	4	2	40
24282	4	2	41
24282	4	4	41
24282	4	3	35
24282	4	3	33
24282	4	2	39
24282	4	2	40
24282	4	1	35
24282	4	2	40
24282	4	2	41
24282	4	4	39
24282	4	5	42
24282	4	4	42
24282	4	4	40
24282	4	1	39
24282	4	3	38
24282	4	3	40
24282	4	1	41
24282	4	1	40
24282	4	2	41
24282	4	3	34
24282	4	2	39
24282	4	3	43
24282	4	4	41
24282	4	2	40
24282	4	7	38
24282	4	2	40
24282	4	2	33
24282	4	2	40
24282	4	3	41
24282	4	5	42
24282	4	2	40
24282	4	5	38
24282	4	2	38
24282	4	4	42
24282	4	1	39
24282	4	3	40
24282	4	2	41
24282	4	1	40
24282	4	2	38
24282	4	4	40
24282	4	3	38
24282	4	2	38
24282	4	2	39
24282	4	1	38
24282	4	2	40
24282	4	2	37
24282	4	4	40
24282	4	2	36
24282	4	1	36
24282	4	3	41
24282	4	2	40
24282	4	3	37
24282	4	7	21
24282	4	6	40
24282	4	3	40
24282	4	2	39
24282	4	2	34
24282	4	4	42
24282	4	4	34
24282	4	2	39
24282	4	3	41
24282	4	2	30
24282	4	3	26
24282	4	3	37
24282	4	3	32
24282	4	2	40
24282	4	3	33
24282	4	2	38
24282	4	2	32
24282	4	3	38
24282	4	2	38
24282	4	1	41
24282	4	2	41
24282	4	2	36
24282	4	3	41
24282	4	3	40
24282	4	2	41
24282	4	2	37
24282	4	3	39
24282	4	6	31
24282	4	5	41
24282	4	3	40
24282	4	3	41
24282	4	4	39
24282	4	3	32
24282	4	4	42
24282	4	4	44
24282	4	2	41
24282	4	4	41
24282	4	2	34
24282	4	3	41
24282	4	2	40
24282	4	7	37
24282	4	3	39
24282	4	3	41
24282	4	2	38
24282	4	2	41
24282	4	4	42
24282	4	2	37
24282	4	4	40
24282	4	1	38
24282	4	2	39
24282	4	1	40
24282	4	3	37
24282	4	3	41
24282	4	6	41
24282	4	3	37
24282	4	3	41
24282	4	1	30
24282	4	3	35
24282	4	3	39
24282	4	3	38
24282	4	3	41
24282	4	2	33
24282	4	4	41
24282	4	1	41
24282	4	4	37
24282	4	2	40
24282	4	3	40
24282	4	4	40
